"TXN_ID","SRC_ACCT_ID","DST_ACCT_ID","DESCRIPTION","AMOUNT"
1725,626,150,"transfer",7992
1726,626,693,"transfer",1367
1727,627,920,"transfer",9793
1728,627,333,"transfer",7438
1729,627,716,"transfer",4000
1730,627,11,"transfer",2487
1731,627,856,"transfer",1686
1732,628,144,"transfer",7642
1733,628,258,"transfer",6508
1734,628,448,"transfer",2818
1735,628,805,"transfer",4295
1736,628,560,"transfer",1460
1737,629,339,"transfer",4892
1738,629,509,"transfer",4215
1739,629,330,"transfer",3828
1740,629,691,"transfer",9369
1741,629,25,"transfer",9228
1742,630,355,"transfer",2678
1743,630,299,"transfer",9164
1744,630,167,"transfer",4960
1745,630,218,"transfer",9477
1746,630,784,"transfer",6056
1747,631,565,"transfer",2273
1748,631,534,"transfer",6242
1749,631,719,"transfer",4271
1750,631,274,"transfer",7621
1751,631,387,"transfer",9230
1752,632,794,"transfer",9513
1753,632,934,"transfer",1421
1754,632,820,"transfer",7906
1755,632,249,"transfer",7109
1756,632,181,"transfer",5887
1757,633,807,"transfer",9894
1758,633,926,"transfer",9528
1759,633,289,"transfer",6465
1760,633,480,"transfer",1308
1761,633,424,"transfer",4205
1762,634,88,"transfer",6240
1763,634,207,"transfer",8934
1764,634,91,"transfer",3339
1765,634,904,"transfer",4813
1766,634,791,"transfer",5362
1767,635,380,"transfer",1893
1768,635,699,"transfer",2016
1769,635,934,"transfer",7035
1770,635,324,"transfer",9666
1771,635,740,"transfer",8207
1772,636,822,"transfer",8744
1773,636,222,"transfer",4073
1774,636,942,"transfer",1713
1775,636,218,"transfer",2939
1776,636,553,"transfer",5319
1777,637,145,"transfer",8031
1778,637,920,"transfer",1068
1779,637,920,"transfer",4256
1780,637,348,"transfer",4891
1781,637,348,"transfer",4415
1782,638,21,"transfer",6709
1783,638,921,"transfer",4448
1784,638,714,"transfer",3761
1785,638,436,"transfer",5976
1786,638,312,"transfer",6948
1787,639,650,"transfer",6115
1788,639,765,"transfer",6338
1789,639,485,"transfer",6659
1790,639,443,"transfer",3550
1791,639,664,"transfer",8007
1792,640,738,"transfer",4992
1793,640,286,"transfer",2909
1794,640,282,"transfer",7063
1795,640,4,"transfer",6623
1796,640,920,"transfer",2775
1797,641,707,"transfer",6286
1798,641,719,"transfer",7410
1799,641,746,"transfer",5025
1800,641,484,"transfer",6800
1801,641,460,"transfer",5283
1802,642,299,"transfer",5844
1803,642,693,"transfer",4747
1804,642,282,"transfer",3392
1805,642,903,"transfer",3080
1806,642,347,"transfer",6628
1807,643,305,"transfer",7378
1808,643,35,"transfer",3401
1809,643,934,"transfer",9145
1810,643,380,"transfer",6439
1811,643,851,"transfer",8776
1812,644,968,"transfer",4991
1813,644,681,"transfer",8765
1814,644,383,"transfer",5180
1815,644,261,"transfer",7373
1816,644,430,"transfer",3688
1817,645,971,"transfer",1786
1818,645,799,"transfer",1729
1819,645,681,"transfer",2719
1820,645,53,"transfer",3551
1821,645,53,"transfer",8058
1822,646,190,"transfer",4047
1823,646,139,"transfer",2718
1824,646,397,"transfer",4510
1825,646,975,"transfer",8372
1826,646,348,"transfer",5813
1827,647,49,"transfer",1135
1828,647,155,"transfer",6490
1829,647,418,"transfer",8353
1830,647,482,"transfer",6364
1831,647,201,"transfer",1271
1832,648,458,"transfer",8427
1833,648,554,"transfer",4276
1834,648,230,"transfer",9920
1835,648,407,"transfer",7509
1836,648,795,"transfer",8369
1837,649,602,"transfer",7709
1838,649,551,"transfer",9760
1839,649,83,"transfer",7825
1840,649,386,"transfer",7563
1841,649,643,"transfer",9300
1842,650,558,"transfer",4515
1843,650,893,"transfer",8234
1844,650,616,"transfer",9638
1845,650,909,"transfer",1683
1846,650,66,"transfer",1846
1847,651,933,"transfer",8274
1848,651,13,"transfer",6389
1849,651,944,"transfer",8859
1850,651,272,"transfer",3389
1851,651,824,"transfer",2899
1852,652,379,"transfer",5895
1853,652,962,"transfer",8957
1854,652,823,"transfer",9384
1855,652,276,"transfer",6462
1856,652,642,"transfer",2663
1857,653,480,"transfer",3425
1858,653,541,"transfer",6815
1859,653,642,"transfer",6812
1860,653,897,"transfer",5064
1861,653,50,"transfer",9667
1862,654,601,"transfer",5326
1863,654,387,"transfer",4382
1864,654,410,"transfer",6705
1865,654,720,"transfer",8171
1866,654,181,"transfer",8478
1867,655,976,"transfer",8983
1868,655,589,"transfer",4301
1869,655,870,"transfer",4500
1870,655,759,"transfer",3707
1871,655,865,"transfer",3132
1872,656,720,"transfer",9325
1873,656,241,"transfer",6325
1874,656,74,"transfer",2171
1875,656,428,"transfer",1705
1876,656,171,"transfer",2506
1877,657,579,"transfer",9679
1878,657,870,"transfer",8957
1879,657,269,"transfer",4006
1880,657,716,"transfer",4617
1881,657,549,"transfer",1446
1882,658,152,"transfer",1135
1883,658,374,"transfer",5661
1884,658,155,"transfer",2334
1885,658,624,"transfer",5161
1886,658,955,"transfer",8965
1887,659,857,"transfer",7157
1888,659,817,"transfer",4228
1889,659,286,"transfer",1404
1890,659,548,"transfer",4609
1891,659,746,"transfer",5376
1892,660,613,"transfer",4270
1893,660,942,"transfer",4477
1894,660,78,"transfer",2430
1895,660,340,"transfer",6461
1896,660,461,"transfer",4324
1897,661,744,"transfer",5790
1898,661,294,"transfer",3995
1899,661,934,"transfer",4113
1900,661,350,"transfer",2105
1901,661,730,"transfer",1442
1902,662,499,"transfer",4826
1903,662,4,"transfer",7602
1904,662,118,"transfer",8930
1905,662,560,"transfer",9843
1906,662,153,"transfer",2751
1907,663,892,"transfer",3143
1908,663,974,"transfer",4319
1909,663,741,"transfer",2522
1910,663,693,"transfer",1168
1911,663,66,"transfer",7127
1912,664,804,"transfer",9673
1913,664,19,"transfer",5077
1914,664,481,"transfer",1674
1915,664,331,"transfer",3758
1916,664,490,"transfer",4166
1917,665,749,"transfer",2824
1918,665,892,"transfer",7749
1919,665,352,"transfer",3396
1920,665,403,"transfer",4559
1921,665,453,"transfer",4052
1922,666,448,"transfer",6856
1923,666,218,"transfer",7855
1924,666,281,"transfer",6660
1925,666,879,"transfer",6184
1926,666,223,"transfer",7891
1927,667,734,"transfer",4944
1928,667,981,"transfer",5159
1929,667,678,"transfer",1926
1930,667,71,"transfer",9760
1931,667,168,"transfer",1240
1932,668,836,"transfer",5535
1933,668,223,"transfer",7948
1934,668,525,"transfer",1332
1935,668,979,"transfer",4876
1936,668,441,"transfer",7009
1937,669,232,"transfer",8703
1938,669,352,"transfer",2806
1939,669,893,"transfer",2395
1940,669,584,"transfer",7990
1941,669,878,"transfer",3844
1942,670,218,"transfer",6235
1943,670,772,"transfer",9496
1944,670,811,"transfer",4239
1945,670,155,"transfer",6064
1946,670,150,"transfer",7913
1947,671,796,"transfer",3063
1948,671,891,"transfer",3471
1949,671,738,"transfer",3595
1950,671,699,"transfer",6824
1951,671,949,"transfer",3538
1952,672,181,"transfer",6912
1953,672,281,"transfer",5950
1954,672,713,"transfer",8585
1955,672,428,"transfer",1814
1956,672,565,"transfer",1805
1957,673,8,"transfer",5032
1958,673,222,"transfer",2430
1959,673,537,"transfer",4747
1960,673,95,"transfer",6086
1961,673,690,"transfer",8910
1962,674,406,"transfer",5083
1963,674,208,"transfer",7790
1964,674,91,"transfer",9668
1965,674,919,"transfer",3850
1966,674,311,"transfer",6953
1967,675,146,"transfer",4742
1968,675,697,"transfer",8930
1969,675,80,"transfer",9693
1970,675,662,"transfer",5490
1971,675,581,"transfer",8506
1973,676,259,"transfer",6454
1974,676,634,"transfer",8627
1975,676,378,"transfer",8702
1976,676,972,"transfer",8936
1977,677,643,"transfer",1030
1979,677,576,"transfer",3388
1980,677,782,"transfer",5364
1981,677,60,"transfer",4852
1982,678,135,"transfer",3585
1983,678,840,"transfer",3537
1984,678,795,"transfer",8345
1985,678,259,"transfer",3740
1986,678,265,"transfer",7980
1987,679,436,"transfer",7841
1988,679,81,"transfer",3781
1989,679,955,"transfer",7161
1990,679,479,"transfer",4931
1991,679,45,"transfer",8117
1992,680,384,"transfer",5774
1993,680,397,"transfer",5043
1994,680,137,"transfer",7111
1995,680,801,"transfer",4580
1996,680,939,"transfer",4608
1997,681,205,"transfer",9237
1998,681,443,"transfer",9441
1999,681,478,"transfer",9534
2000,681,13,"transfer",4249
2001,681,975,"transfer",5949
2002,682,583,"transfer",6785
2003,682,934,"transfer",2632
2004,682,10,"transfer",8669
2005,682,448,"transfer",9248
2006,682,286,"transfer",6383
2007,683,981,"transfer",3820
2008,683,109,"transfer",2720
2009,683,10,"transfer",4609
2010,683,634,"transfer",1569
2011,683,579,"transfer",5796
2012,684,872,"transfer",6330
2013,684,399,"transfer",9603
2014,684,477,"transfer",4904
5001,957,418,"transfer",8808
534,278,294,"transfer2",5442
